組み合わせ,共起回数
"いい, 人, 人, 人, 思う",52
"いい, ない, 人, 人, 人, 思う",81
"いい, ない, 人, 人, 人",85
"いい, ない, ない, 人, 人, 人",40
"いい, 人, 人, 思う",86
"いい, ない, 人, 人, 思う",90
"いい, ない, 人, 人",102
"いい, ない, ない, 人, 人",40
"いい, ない, ない, 人",36
"いい, ない, 人, 思う",102
"いい, 人, 思う",197
"いい, 人, 思う, 思う",37
"いい, ない, ない",130
"いい, ない, ない, 思う",69
"いい, ない, 思う",284
"いい, ない, 思う, 思う",69
"いい, 思う",629
"いい, 思う, 思う",109
"○, 言う",136
"○, ○, 言う",2962
"ない, 言う, 言う, 言う",30
"思う, 言う, 言う, 言う",36
"人, 人, 言う, 言う",33
"ない, 人, 言う, 言う",53
"ない, 人, 思う, 言う, 言う",50
"人, 思う, 言う, 言う",74
"思う, 言う, 言う",138
"ない, 思う, 言う, 言う",78
"ない, 言う, 言う",155
"ない, ない, 言う, 言う",56
"人, 人, 人, 言う",33
"ない, 人, 人, 言う",42
"人, 人, 思う, 言う",43
"ない, ない, 人, 言う",54
"ない, ない, 人, 思う, 言う",38
"ない, 人, 思う, 言う",132
"ない, 人, 思う, 思う, 言う",32
"人, 思う, 言う",242
"人, 思う, 思う, 言う",59
"思う, 思う, 言う",108
"ない, 思う, 思う, 言う",62
"ない, 思う, 言う",305
"ない, ない, 思う, 言う",77
"ない, 言う",737
"ない, ない, 言う",209
"○, 人",40
"○, ○, 人",498
"○, ない",235
"○, ○, ない",4857
"○, ○",64937
"○, ○, ○",1227866
"ない, 人, 人, 人, 人",30
"人, 人, 人, 人, 思う",37
"人, 人, 人, 思う",74
"ない, 人, 人, 人",75
"人, 人, 思う, 思う",49
"ない, 人, 人, 思う",94
"ない, 人, 人",221
"ない, ない, 人, 人",46
"ない, ない, ない, 人",38
"ない, ない, 人, 思う",82
"ない, 人, 思う",392
"ない, 人, 思う, 思う",78
"人, 思う",971
"人, 思う, 思う",181
"思う, 思う, 思う",61
"ない, 思う, 思う",222
"ない, ない, 思う, 思う",47
"ない, 思う",1307
"ない, ない, 思う",269
"ない, ない",759
